bioguide,caucus,chamber,class,contact_form,district,end,fax,last,name,office,party,party_affiliations,phone,relation,rss_url,start,state,state_rank,title,type,url
T000467,,,,https://thompson.house.gov/contact-me/email-me,5.0,2017-01-03,202-225-5796,,,124 Cannon House Office Building,Republican,,202-225-5121,,http://thompson.house.gov/rss.xml,2015-01-06,PA,,,rep,http://thompson.house.gov
T000467,,,,,5.0,2019-01-03,,,,124 Cannon House Office Building,Republican,,202-225-5121,,http://thompson.house.gov/rss.xml,2017-01-03,PA,,,rep,http://thompson.house.gov
T000238,,,,,13.0,1997-01-03,,,,,Republican,,,,,1995-01-04,TX,,,rep,
T000238,,,,,13.0,1999-01-03,,,,,Republican,,,,,1997-01-07,TX,,,rep,
T000238,,,,,13.0,2001-01-03,,,,,Republican,,,,,1999-01-06,TX,,,rep,
T000238,,,,,13.0,2003-01-03,,,,,Republican,,,,,2001-01-03,TX,,,rep,
T000238,,,,,13.0,2005-01-03,,,,,Republican,,,,,2003-01-07,TX,,,rep,http://www.house.gov/thornberry
T000238,,,,,13.0,2007-01-03,,,,,Republican,,,,,2005-01-04,TX,,,rep,http://www.house.gov/thornberry
T000238,,,,,13.0,2009-01-03,,,,,Republican,,,,,2007-01-04,TX,,,rep,http://www.house.gov/thornberry
T000238,,,,,13.0,2011-01-03,,,,,Republican,,,,,2009-01-06,TX,,,rep,http://www.house.gov/thornberry
T000238,,,,http://www.house.gov/writerep,13.0,2013-01-03,202-225-3486,,,2209 Rayburn House Office Building,Republican,,202-225-3706,,,2011-01-05,TX,,,rep,http://www.house.gov/thornberry
T000238,,,,https://thornberry.house.gov/forms/writeyourrep/,13.0,2015-01-03,202-225-3486,,,2329 Rayburn House Office Building,Republican,,202-225-3706,,,2013-01-03,TX,,,rep,http://thornberry.house.gov
T000238,,,,https://thornberry.house.gov/forms/writeyourrep/,13.0,2017-01-03,202-225-3486,,,2208 Rayburn House Office Building,Republican,,202-225-3706,,,2015-01-06,TX,,,rep,http://thornberry.house.gov
T000238,,,,,13.0,2019-01-03,,,,2208 Rayburn House Office Building,Republican,,202-225-3706,,,2017-01-03,TX,,,rep,http://thornberry.house.gov
T000250,,,,,0.0,1999-01-03,,,,,Republican,,,,,1997-01-07,SD,,,rep,
T000250,,,,,0.0,2001-01-03,,,,,Republican,,,,,1999-01-06,SD,,,rep,
T000250,,,,,0.0,2003-01-03,,,,,Republican,,,,,2001-01-03,SD,,,rep,
T000250,,,3.0,,,2011-01-03,,,,,Republican,,,,,2005-01-04,SD,,,sen,http://thune.senate.gov/
T000250,,,3.0,http://www.thune.senate.gov/public/index.cfm/contact,,2017-01-03,202-228-5429,,,511 Dirksen Senate Office Building,Republican,,202-224-2321,,http://www.thune.senate.gov/public/index.cfm/rss/feed,2011-01-05,SD,senior,,sen,http://www.thune.senate.gov
T000250,,,3.0,,,2023-01-03,,,,511 Dirksen Senate Office Building,Republican,,202-224-2321,,http://www.thune.senate.gov/public/index.cfm/rss/feed,2017-01-03,SD,senior,,sen,http://www.thune.senate.gov
T000462,,,,,12.0,2003-01-03,,,,,Republican,,,,,2001-01-03,OH,,,rep,
T000462,,,,,12.0,2005-01-03,,,,,Republican,,,,,2003-01-07,OH,,,rep,http://www.house.gov/tiberi
T000462,,,,,12.0,2007-01-03,,,,,Republican,,,,,2005-01-04,OH,,,rep,http://www.house.gov/tiberi
T000462,,,,,12.0,2009-01-03,,,,,Republican,,,,,2007-01-04,OH,,,rep,http://tiberi.house.gov
T000462,,,,,12.0,2011-01-03,,,,,Republican,,,,,2009-01-06,OH,,,rep,http://tiberi.house.gov
T000462,,,,http://www.house.gov/writerep,12.0,2013-01-03,202-226-4523,,,106 Cannon House Office Building,Republican,,202-225-5355,,,2011-01-05,OH,,,rep,http://tiberi.house.gov
T000462,,,,https://tiberi.house.gov/contact/contactform.htm,12.0,2015-01-03,202-226-4523,,,106 Cannon House Office Building,Republican,,202-225-5355,,http://tiberi.house.gov/news/rss.aspx,2013-01-03,OH,,,rep,http://tiberi.house.gov
T000462,,,,https://tiberi.house.gov/contact/contactform.htm,12.0,2017-01-03,202-226-4523,,,1203 Longworth House Office Building,Republican,,202-225-5355,,http://tiberi.house.gov/news/rss.aspx,2015-01-06,OH,,,rep,http://tiberi.house.gov
T000462,,,,,12.0,2019-01-03,,,,1203 Longworth House Office Building,Republican,,202-225-5355,,http://tiberi.house.gov/news/rss.aspx,2017-01-03,OH,,,rep,http://tiberi.house.gov
T000470,,,,,3.0,2013-01-03,202-226-9669,,,218 Cannon House Office Building,Republican,,202-225-4761,,,2011-01-05,CO,,,rep,http://tipton.house.gov/
T000470,,,,https://tipton.house.gov/contact-me/email-me,3.0,2015-01-03,202-226-9669,,,218 Cannon House Office Building,Republican,,202-225-4761,,http://tipton.house.gov/rss.xml,2013-01-03,CO,,,rep,http://tipton.house.gov
T000470,,,,https://tipton.house.gov/contact-me/email-me,3.0,2017-01-03,202-226-9669,,,218 Cannon House Office Building,Republican,,202-225-4761,,http://tipton.house.gov/rss.xml,2015-01-06,CO,,,rep,http://tipton.house.gov
T000470,,,,,3.0,2019-01-03,,,,218 Cannon House Office Building,Republican,,202-225-4761,,http://tipton.house.gov/rss.xml,2017-01-03,CO,,,rep,http://tipton.house.gov
T000469,,,,,21.0,2011-01-03,,,,,Democrat,,,,,2009-01-06,NY,,,rep,http://tonko.house.gov
T000469,,,,https://forms.house.gov/tonko/contact-form.shtml,21.0,2013-01-03,202-225-5077,,,422 Cannon House Office Building,Democrat,,202-225-5076,,,2011-01-05,NY,,,rep,http://tonko.house.gov
T000469,,,,https://tonko.house.gov/email-form1,20.0,2015-01-03,202-225-5077,,,2463 Rayburn House Office Building,Democrat,,202-225-5076,,http://tonko.house.gov/rss/press-releases.xml,2013-01-03,NY,,,rep,http://tonko.house.gov
T000469,,,,https://tonko.house.gov/email-form1,20.0,2017-01-03,202-225-5077,,,2463 Rayburn House Office Building,Democrat,,202-225-5076,,http://tonko.house.gov/rss/press-releases.xml,2015-01-06,NY,,,rep,http://tonko.house.gov
T000469,,,,,20.0,2019-01-03,,,,2463 Rayburn House Office Building,Democrat,,202-225-5076,,http://tonko.house.gov/rss/press-releases.xml,2017-01-03,NY,,,rep,http://tonko.house.gov
T000461,,,,,15.0,2001-01-03,,,,,Republican,,,,,1999-01-06,PA,,,rep,
T000461,,,,,15.0,2003-01-03,,,,,Republican,,,,,2001-01-03,PA,,,rep,
T000461,,,,,15.0,2005-01-03,,,,,Republican,,,,,2003-01-07,PA,,,rep,http://www.house.gov/toomey
T000461,,,3.0,http://www.toomey.senate.gov/?p=contact,,2017-01-03,202-228-0284,,,248 Russell Senate Office Building,Republican,,202-224-4254,,http://toomey.senate.gov/rss/?p=hot_topic,2011-01-05,PA,junior,,sen,http://www.toomey.senate.gov
T000461,,,3.0,,,2023-01-03,,,,248 Russell Senate Office Building,Republican,,202-224-4254,,http://toomey.senate.gov/rss/?p=hot_topic,2017-01-03,PA,junior,,sen,http://www.toomey.senate.gov
T000465,,,,,5.0,2009-01-03,,,,,Democrat,,,,,2007-10-16,MA,,,rep,http://tsongas.house.gov/
T000465,,,,,5.0,2011-01-03,,,,,Democrat,,,,,2009-01-06,MA,,,rep,http://tsongas.house.gov/
T000465,,,,"http://tsongas.house.gov/?sectionid=11&amp;sectiontree=3,11",5.0,2013-01-03,202-226-0771,,,1607 Longworth House Office Building,Democrat,,202-225-3411,,,2011-01-05,MA,,,rep,http://tsongas.house.gov/
T000465,,,,https://tsongas.house.gov/e-mail-niki/,3.0,2015-01-03,202-226-0771,,,1607 Longworth House Office Building,Democrat,,202-225-3411,,http://tsongas.house.gov/rss/press-releases.xml,2013-01-03,MA,,,rep,http://tsongas.house.gov
T000465,,,,https://tsongas.house.gov/e-mail-niki/,3.0,2017-01-03,202-226-0771,,,1714 Longworth House Office Building,Democrat,,202-225-3411,,http://tsongas.house.gov/rss/press-releases.xml,2015-01-06,MA,,,rep,http://tsongas.house.gov
T000465,,,,,3.0,2019-01-03,,,,1714 Longworth House Office Building,Democrat,,202-225-3411,,http://tsongas.house.gov/rss/press-releases.xml,2017-01-03,MA,,,rep,http://tsongas.house.gov
T000465,,,,,,,,,Paul Tsongas,,,,,wife,,,,,,,
T000463,,,,,3.0,2005-01-03,,,,,Republican,,,,,2003-01-07,OH,,,rep,http://www.house.gov/miketurner
T000463,,,,,3.0,2007-01-03,,,,,Republican,,,,,2005-01-04,OH,,,rep,http://www.house.gov/miketurner
T000463,,,,,3.0,2009-01-03,,,,,Republican,,,,,2007-01-04,OH,,,rep,http://www.house.gov/miketurner
T000463,,,,,3.0,2011-01-03,,,,,Republican,,,,,2009-01-06,OH,,,rep,http://www.house.gov/miketurner
T000463,,,,http://turner.house.gov/Contact/,3.0,2013-01-03,202-225-6754,,,2454 Rayburn House Office Building,Republican,,202-225-6465,,,2011-01-05,OH,,,rep,http://turner.house.gov/
T000463,,,,http://turner.house.gov/contact/,10.0,2015-01-03,202-225-6754,,,2239 Rayburn House Office Building,Republican,,202-225-6465,,http://turner.house.gov/news/rss.aspx,2013-01-03,OH,,,rep,http://turner.house.gov
T000463,,,,http://turner.house.gov/contact/,10.0,2017-01-03,202-225-6754,,,2239 Rayburn House Office Building,Republican,,202-225-6465,,http://turner.house.gov/news/rss.aspx,2015-01-06,OH,,,rep,https://turner.house.gov
T000463,,,,,10.0,2019-01-03,,,,2368 Rayburn House Office Building,Republican,,202-225-6465,,http://turner.house.gov/news/rss.aspx,2017-01-03,OH,,,rep,https://turner.house.gov
U000031,,,,,4.0,1989-01-03,,,,,Republican,,,,,1987-01-06,MI,,,rep,
U000031,,,,,4.0,1991-01-03,,,,,Republican,,,,,1989-01-03,MI,,,rep,
U000031,,,,,4.0,1993-01-03,,,,,Republican,,,,,1991-01-03,MI,,,rep,
U000031,,,,,6.0,1995-01-03,,,,,Republican,,,,,1993-01-05,MI,,,rep,
U000031,,,,,6.0,1997-01-03,,,,,Republican,,,,,1995-01-04,MI,,,rep,
U000031,,,,,6.0,1999-01-03,,,,,Republican,,,,,1997-01-07,MI,,,rep,
U000031,,,,,6.0,2001-01-03,,,,,Republican,,,,,1999-01-06,MI,,,rep,
U000031,,,,,6.0,2003-01-03,,,,,Republican,,,,,2001-01-03,MI,,,rep,
U000031,,,,,6.0,2005-01-03,,,,,Republican,,,,,2003-01-07,MI,,,rep,http://www.house.gov/upton
U000031,,,,,6.0,2007-01-03,,,,,Republican,,,,,2005-01-04,MI,,,rep,http://www.house.gov/upton
U000031,,,,,6.0,2009-01-03,,,,,Republican,,,,,2007-01-04,MI,,,rep,http://www.house.gov/upton
U000031,,,,,6.0,2011-01-03,,,,,Republican,,,,,2009-01-06,MI,,,rep,http://www.house.gov/upton
U000031,,,,http://www.house.gov/writerep,6.0,2013-01-03,202-225-4986,,,2183 Rayburn House Office Building,Republican,,202-225-3761,,,2011-01-05,MI,,,rep,http://www.house.gov/upton
U000031,,,,http://upton.house.gov/contact/zipauth.htm,6.0,2015-01-03,202-225-4986,,,2183 Rayburn House Office Building,Republican,,202-225-3761,,http://www.house.gov/news/rss.aspx,2013-01-03,MI,,,rep,http://upton.house.gov
U000031,,,,http://upton.house.gov/contact/zipauth.htm,6.0,2017-01-03,202-225-4986,,,2183 Rayburn House Office Building,Republican,,202-225-3761,,http://www.house.gov/news/rss.aspx,2015-01-06,MI,,,rep,http://upton.house.gov
U000031,,,,,6.0,2019-01-03,,,,2183 Rayburn House Office Building,Republican,,202-225-3761,,http://www.house.gov/news/rss.aspx,2017-01-03,MI,,,rep,http://upton.house.gov
V000128,,,,,8.0,2005-01-03,,,,,Democrat,,,,,2003-01-07,MD,,,rep,http://www.house.gov/vanhollen
V000128,,,,,8.0,2007-01-03,,,,,Democrat,,,,,2005-01-04,MD,,,rep,http://www.house.gov/vanhollen
V000128,,,,,8.0,2009-01-03,,,,,Democrat,,,,,2007-01-04,MD,,,rep,http://vanhollen.house.gov
V000128,,,,,8.0,2011-01-03,,,,,Democrat,,,,,2009-01-06,MD,,,rep,http://vanhollen.house.gov
V000128,,,,http://vanhollen.house.gov/HoR/MD08/Contact+Information/Web+Contact/Contact+Form.htm,8.0,2013-01-03,202-225-0375,,,1707 Longworth House Office Building,Democrat,,202-225-5341,,,2011-01-05,MD,,,rep,http://vanhollen.house.gov
V000128,,,,http://vanhollen.house.gov/contact/,8.0,2015-01-03,202-225-0375,,,1707 Longworth House Office Building,Democrat,,202-225-5341,,http://vanhollen.house.gov/news/rss.aspx,2013-01-03,MD,,,rep,http://vanhollen.house.gov
V000128,,,,http://vanhollen.house.gov/contact/,8.0,2017-01-03,202-225-0375,,,1707 Longworth House Office Building,Democrat,,202-225-5341,,http://vanhollen.house.gov/news/rss.aspx,2015-01-06,MD,,,rep,https://vanhollen.house.gov
V000128,,,3.0,,,2023-01-03,,,,B40c Dirksen Senate Office Building,Democrat,,202-224-4654,,,2017-01-03,MD,junior,,sen,
V000081,,,,,12.0,1995-01-03,,,,,Democrat,,,,,1993-01-05,NY,,,rep,
V000081,,,,,12.0,1997-01-03,,,,,Democrat,,,,,1995-01-04,NY,,,rep,
V000081,,,,,12.0,1999-01-03,,,,,Democrat,,,,,1997-01-07,NY,,,rep,
V000081,,,,,12.0,2001-01-03,,,,,Democrat,,,,,1999-01-06,NY,,,rep,
V000081,,,,,12.0,2003-01-03,,,,,Democrat,,,,,2001-01-03,NY,,,rep,
V000081,,,,,12.0,2005-01-03,,,,,Democrat,,,,,2003-01-07,NY,,,rep,http://www.house.gov/velazquez
V000081,,,,,12.0,2007-01-03,,,,,Democrat,,,,,2005-01-04,NY,,,rep,http://www.house.gov/velazquez
V000081,,,,,12.0,2009-01-03,,,,,Democrat,,,,,2007-01-04,NY,,,rep,http://www.house.gov/velazquez
V000081,,,,,12.0,2011-01-03,,,,,Democrat,,,,,2009-01-06,NY,,,rep,http://www.house.gov/velazquez
V000081,,,,http://www.house.gov/velazquez/IMA/issue_subscribe.htm,12.0,2013-01-03,202-226-0327,,,2302 Rayburn House Office Building,Democrat,,202-225-2361,,,2011-01-05,NY,,,rep,http://www.house.gov/velazquez
V000081,,,,http://velazquez.house.gov/IMA/issue_subscribe.shtml,7.0,2015-01-03,202-226-0327,,,2302 Rayburn House Office Building,Democrat,,202-225-2361,,,2013-01-03,NY,,,rep,http://www.house.gov/velazquez
V000081,,,,http://velazquez.house.gov/IMA/issue_subscribe.shtml,7.0,2017-01-03,202-226-0327,,,2302 Rayburn House Office Building,Democrat,,202-225-2361,,,2015-01-06,NY,,,rep,http://velazquez.house.gov
V000081,,,,,7.0,2019-01-03,,,,2302 Rayburn House Office Building,Democrat,,202-225-2361,,,2017-01-03,NY,,,rep,http://velazquez.house.gov
V000108,,,,,1.0,1987-01-03,,,,,Democrat,,,,,1985-01-03,IN,,,rep,
V000108,,,,,1.0,1989-01-03,,,,,Democrat,,,,,1987-01-06,IN,,,rep,
V000108,,,,,1.0,1991-01-03,,,,,Democrat,,,,,1989-01-03,IN,,,rep,
V000108,,,,,1.0,1993-01-03,,,,,Democrat,,,,,1991-01-03,IN,,,rep,
V000108,,,,,1.0,1995-01-03,,,,,Democrat,,,,,1993-01-05,IN,,,rep,
V000108,,,,,1.0,1997-01-03,,,,,Democrat,,,,,1995-01-04,IN,,,rep,
V000108,,,,,1.0,1999-01-03,,,,,Democrat,,,,,1997-01-07,IN,,,rep,
V000108,,,,,1.0,2001-01-03,,,,,Democrat,,,,,1999-01-06,IN,,,rep,
V000108,,,,,1.0,2003-01-03,,,,,Democrat,,,,,2001-01-03,IN,,,rep,
V000108,,,,,1.0,2005-01-03,,,,,Democrat,,,,,2003-01-07,IN,,,rep,http://www.house.gov/visclosky
V000108,,,,,1.0,2007-01-03,,,,,Democrat,,,,,2005-01-04,IN,,,rep,http://www.house.gov/visclosky
V000108,,,,,1.0,2009-01-03,,,,,Democrat,,,,,2007-01-04,IN,,,rep,http://www.house.gov/visclosky
V000108,,,,,1.0,2011-01-03,,,,,Democrat,,,,,2009-01-06,IN,,,rep,http://www.house.gov/visclosky
V000108,,,,http://www.house.gov/writerep,1.0,2013-01-03,202-225-2493,,,2256 Rayburn House Office Building,Democrat,,202-225-2461,,,2011-01-05,IN,,,rep,http://www.house.gov/visclosky
V000108,,,,https://visclosky.house.gov/contact-pete/email-pete,1.0,2015-01-03,202-225-2493,,,2256 Rayburn House Office Building,Democrat,,202-225-2461,,http://visclosky.house.gov/rss.xml,2013-01-03,IN,,,rep,http://visclosky.house.gov
V000108,,,,https://visclosky.house.gov/contact-pete/email-pete,1.0,2017-01-03,202-225-2493,,,2328 Rayburn House Office Building,Democrat,,202-225-2461,,http://visclosky.house.gov/rss.xml,2015-01-06,IN,,,rep,http://visclosky.house.gov
V000108,,,,,1.0,2019-01-03,,,,2328 Rayburn House Office Building,Democrat,,202-225-2461,,http://visclosky.house.gov/rss.xml,2017-01-03,IN,,,rep,http://visclosky.house.gov
W000798,,,,,7.0,2009-01-03,,,,,Republican,,,,,2007-01-04,MI,,,rep,http://walberg.house.gov
W000798,,,,,7.0,2013-01-03,202-225-6281,,,418 Cannon House Office Building,Republican,,202-225-6276,,,2011-01-05,MI,,,rep,http://walberg.house.gov/
W000798,,,,https://walberg.house.gov/contact/contactform.htm,7.0,2015-01-03,202-225-6281,,,2436 Rayburn House Office Building,Republican,,202-225-6276,,http://walberg.house.gov/news/rss.aspx,2013-01-03,MI,,,rep,http://walberg.house.gov
W000798,,,,https://walberg.house.gov/contact/contactform.htm,7.0,2017-01-03,202-225-6281,,,2436 Rayburn House Office Building,Republican,,202-225-6276,,http://walberg.house.gov/news/rss.aspx,2015-01-06,MI,,,rep,http://walberg.house.gov
W000798,,,,,7.0,2019-01-03,,,,2436 Rayburn House Office Building,Republican,,202-225-6276,,http://walberg.house.gov/news/rss.aspx,2017-01-03,MI,,,rep,http://walberg.house.gov
W000791,,,,,2.0,2001-01-03,,,,,Republican,,,,,1999-01-06,OR,,,rep,
W000791,,,,,2.0,2003-01-03,,,,,Republican,,,,,2001-01-03,OR,,,rep,
W000791,,,,,2.0,2005-01-03,,,,,Republican,,,,,2003-01-07,OR,,,rep,http://walden.house.gov
W000791,,,,,2.0,2007-01-03,,,,,Republican,,,,,2005-01-04,OR,,,rep,http://walden.house.gov
W000791,,,,,2.0,2009-01-03,,,,,Republican,,,,,2007-01-04,OR,,,rep,http://walden.house.gov
W000791,,,,,2.0,2011-01-03,,,,,Republican,,,,,2009-01-06,OR,,,rep,http://walden.house.gov
W000791,,,,http://www.walden.house.gov/ContactGreg.ContactFormIQ.shtml,2.0,2013-01-03,202-225-5774,,,2182 Rayburn House Office Building,Republican,,202-225-6730,,,2011-01-05,OR,,,rep,http://walden.house.gov
W000791,,,,https://walden.house.gov/e-mail-greg,2.0,2015-01-03,202-225-5774,,,2182 Rayburn House Office Building,Republican,,202-225-6730,,http://walden.house.gov/common/rss/?rss=100,2013-01-03,OR,,,rep,http://walden.house.gov
W000791,,,,https://walden.house.gov/e-mail-greg,2.0,2017-01-03,202-225-5774,,,2185 Rayburn House Office Building,Republican,,202-225-6730,,http://walden.house.gov/common/rss/?rss=100,2015-01-06,OR,,,rep,http://walden.house.gov
W000791,,,,,2.0,2019-01-03,,,,2185 Rayburn House Office Building,Republican,,202-225-6730,,http://walden.house.gov/common/rss/?rss=100,2017-01-03,OR,,,rep,http://walden.house.gov
W000799,,,,,1.0,2009-01-03,,,,,Democrat,,,,,2007-01-04,MN,,,rep,http://walz.house.gov
W000799,,,,,1.0,2011-01-03,,,,,Democrat,,,,,2009-01-06,MN,,,rep,http://walz.house.gov
W000799,,,,http://walz.house.gov/zip_auth.shtm,1.0,2013-01-03,202-225-3433,,,1722 Longworth House Office Building,Democrat,,202-225-2472,,,2011-01-05,MN,,,rep,http://walz.house.gov
W000799,,,,http://walz.house.gov/contact,1.0,2015-01-03,202-225-3433,,,1034 Longworth House Office Building,Democrat,,202-225-2472,,http://walz.house.gov/index.php?format=feed&amp;type=rss,2013-01-03,MN,,,rep,http://walz.house.gov
W000799,,,,http://walz.house.gov/contact,1.0,2017-01-03,202-225-3433,,,1034 Longworth House Office Building,Democrat,,202-225-2472,,http://walz.house.gov/index.php?format=feed&amp;type=rss,2015-01-06,MN,,,rep,http://walz.house.gov
W000799,,,,,1.0,2019-01-03,,,,2313 Rayburn House Office Building,Democrat,,202-225-2472,,http://walz.house.gov/index.php?format=feed&amp;type=rss,2017-01-03,MN,,,rep,http://walz.house.gov
W000797,,,,,20.0,2007-01-03,,,,,Democrat,,,,,2005-01-04,FL,,,rep,
W000797,,,,,20.0,2009-01-03,,,,,Democrat,,,,,2007-01-04,FL,,,rep,http://www.house.gov/schultz
W000797,,,,,20.0,2011-01-03,,,,,Democrat,,,,,2009-01-06,FL,,,rep,http://www.house.gov/schultz
W000797,,,,http://wassermanschultz.house.gov/zipauth.htm,20.0,2013-01-03,202-225-2052,,,118 Cannon House Office Building,Democrat,,202-225-7931,,,2011-01-05,FL,,,rep,http://www.house.gov/schultz
W000797,,,,http://wassermanschultz.house.gov/contact/email-me.shtml,23.0,2015-01-03,202-226-2052,,,118 Cannon House Office Building,Democrat,,202-225-7931,,http://wassermanschultz.house.gov/atom.xml,2013-01-03,FL,,,rep,http://wassermanschultz.house.gov
W000797,,,,http://wassermanschultz.house.gov/contact/email-me.shtml,23.0,2017-01-03,202-226-2052,,,1114 Longworth House Office Building,Democrat,,202-225-7931,,http://wassermanschultz.house.gov/atom.xml,2015-01-06,FL,,,rep,http://wassermanschultz.house.gov
W000797,,,,,23.0,2019-01-03,,,,1114 Longworth House Office Building,Democrat,,202-225-7931,,http://wassermanschultz.house.gov/atom.xml,2017-01-03,FL,,,rep,http://wassermanschultz.house.gov
W000187,,,,,29.0,1993-01-03,,,,,Democrat,,,,,1991-01-03,CA,,,rep,
W000187,,,,,35.0,1995-01-03,,,,,Democrat,,,,,1993-01-05,CA,,,rep,
W000187,,,,,35.0,1997-01-03,,,,,Democrat,,,,,1995-01-04,CA,,,rep,
W000187,,,,,35.0,1999-01-03,,,,,Democrat,,,,,1997-01-07,CA,,,rep,
W000187,,,,,35.0,2001-01-03,,,,,Democrat,,,,,1999-01-06,CA,,,rep,
W000187,,,,,35.0,2003-01-03,,,,,Democrat,,,,,2001-01-03,CA,,,rep,
W000187,,,,,35.0,2005-01-03,,,,,Democrat,,,,,2003-01-07,CA,,,rep,http://www.house.gov/waters
W000187,,,,,35.0,2007-01-03,,,,,Democrat,,,,,2005-01-04,CA,,,rep,http://www.house.gov/waters
W000187,,,,,35.0,2009-01-03,,,,,Democrat,,,,,2007-01-04,CA,,,rep,http://www.house.gov/waters
W000187,,,,,35.0,2011-01-03,,,,,Democrat,,,,,2009-01-06,CA,,,rep,http://www.house.gov/waters
W000187,,,,http://www.house.gov/waters/IMA/issue.htm,35.0,2013-01-03,202-225-7854,,,2344 Rayburn House Office Building,Democrat,,202-225-2201,,,2011-01-05,CA,,,rep,http://www.house.gov/waters
W000187,,,,https://waters.house.gov/contact/contactform.htm,43.0,2015-01-03,202-225-7854,,,2221 Rayburn House Office Building,Democrat,,202-225-2201,,http://waters.house.gov/news/rss.aspx,2013-01-03,CA,,,rep,http://waters.house.gov
W000187,,,,https://waters.house.gov/contact/contactform.htm,43.0,2017-01-03,202-225-7854,,,2221 Rayburn House Office Building,Democrat,,202-225-2201,,http://waters.house.gov/news/rss.aspx,2015-01-06,CA,,,rep,http://waters.house.gov
W000187,,,,,43.0,2019-01-03,,,,2221 Rayburn House Office Building,Democrat,,202-225-2201,,http://waters.house.gov/news/rss.aspx,2017-01-03,CA,,,rep,http://waters.house.gov
W000806,,,,,8.0,2013-01-03,202-225-0999,,,1039 Longworth House Office Building,Republican,,202-225-2176,,,2011-01-05,FL,,,rep,http://webster.house.gov/
W000806,,,,https://webster.house.gov/contact/contactform.htm,10.0,2015-01-03,202-225-0999,,,1039 Longworth House Office Building,Republican,,202-225-2176,,http://webster.house.gov/news/rss.aspx,2013-01-03,FL,,,rep,http://webster.house.gov
W000806,,,,https://webster.house.gov/contact/contactform.htm,10.0,2017-01-03,202-225-0999,,,1039 Longworth House Office Building,Republican,,202-225-2176,,http://webster.house.gov/news/rss.aspx,2015-01-06,FL,,,rep,http://webster.house.gov
W000806,,,,,11.0,2019-01-03,,,,1210 Longworth House Office Building,Republican,,202-225-1002,,http://webster.house.gov/news/rss.aspx,2017-01-03,FL,,,rep,http://webster.house.gov
W000800,,,,,0.0,2009-01-03,,,,,Democrat,,,,,2007-01-04,VT,,,rep,http://welch.house.gov
W000800,,,,,0.0,2011-01-03,,,,,Democrat,,,,,2009-01-06,VT,,,rep,http://welch.house.gov
W000800,,,,http://www.house.gov/formwelch/issue_subscribe.htm,0.0,2013-01-03,202-225-6790,,,1404 Longworth House Office Building,Democrat,,202-225-4115,,,2011-01-05,VT,,,rep,http://welch.house.gov
W000800,,,,https://welch.house.gov/email-me,0.0,2015-01-03,202-225-6790,,,2303 Rayburn House Office Building,Democrat,,202-225-4115,,http://www.welch.house.gov/index.php?format=feed&amp;type=rss,2013-01-03,VT,,,rep,http://www.welch.house.gov
W000800,,,,https://welch.house.gov/email-me,0.0,2017-01-03,202-225-6790,,,2303 Rayburn House Office Building,Democrat,,202-225-4115,,http://www.welch.house.gov/index.php?format=feed&amp;type=rss,2015-01-06,VT,,,rep,http://welch.house.gov
W000800,,,,,0.0,2019-01-03,,,,2303 Rayburn House Office Building,Democrat,,202-225-4115,,http://www.welch.house.gov/index.php?format=feed&amp;type=rss,2017-01-03,VT,,,rep,http://welch.house.gov
W000795,,,,,2.0,2003-01-03,,,,,Republican,,,,,2001-12-18,SC,,,rep,
W000795,,,,,2.0,2005-01-03,,,,,Republican,,,,,2003-01-07,SC,,,rep,http://joewilson.house.gov/
W000795,,,,,2.0,2007-01-03,,,,,Republican,,,,,2005-01-04,SC,,,rep,http://joewilson.house.gov/
W000795,,,,,2.0,2009-01-03,,,,,Republican,,,,,2007-01-04,SC,,,rep,http://joewilson.house.gov
W000795,,,,,2.0,2011-01-03,,,,,Republican,,,,,2009-01-06,SC,,,rep,http://joewilson.house.gov
W000795,,,,http://www.house.gov/formwilson/IMA/issue.htm,2.0,2013-01-03,202-225-2455,,,2229 Rayburn House Office Building,Republican,,202-225-2452,,,2011-01-05,SC,,,rep,http://joewilson.house.gov
W000795,,,,https://joewilson.house.gov/forms/writeyourrep/default.aspx,2.0,2015-01-03,202-225-2455,,,2229 Rayburn House Office Building,Republican,,202-225-2452,,http://joewilson.house.gov/news/rss.aspx,2013-01-03,SC,,,rep,http://joewilson.house.gov
W000795,,,,https://joewilson.house.gov/forms/writeyourrep/default.aspx,2.0,2017-01-03,202-225-2455,,,2229 Rayburn House Office Building,Republican,,202-225-2452,,http://joewilson.house.gov/news/rss.aspx,2015-01-06,SC,,,rep,http://joewilson.house.gov
W000795,,,,,2.0,2019-01-03,,,,1436 Longworth House Office Building,Republican,,202-225-2452,,http://joewilson.house.gov/news/rss.aspx,2017-01-03,SC,,,rep,http://joewilson.house.gov
W000808,,,,,17.0,2013-01-03,202-226-0777,,,208 Cannon House Office Building,Democrat,,202-225-4506,,,2011-01-05,FL,,,rep,http://wilson.house.gov/
W000808,,,,https://wilsonforms.house.gov/contact-form,24.0,2015-01-03,202-226-0777,,,208 Cannon House Office Building,Democrat,,202-225-4506,,http://wilson.house.gov/common/rss//index.cfm?rss=49,2013-01-03,FL,,,rep,http://wilson.house.gov
W000808,,,,https://wilsonforms.house.gov/contact-form,24.0,2017-01-03,202-226-0777,,,208 Cannon House Office Building,Democrat,,202-225-4506,,http://wilson.house.gov/common/rss//index.cfm?rss=49,2015-01-06,FL,,,rep,http://wilson.house.gov
